TransactionID,isFraud
3663788,0.004039779300566686
3663789,0.0030999430958907324
3663790,0.002353364970203339
3663791,0.00532489491641788
3663792,0.007410693945728773
3663793,0.14283986700868914
3663794,0.036835911129220286
3663795,0.004664403910956842
3663796,0.008030614757842797
3663797,0.009118110866720342
3663798,0.0029240887539687048
3663799,0.044572858097264044
3663800,0.011829006896244268
3663801,0.0013543559952807422
3663802,0.0016828382158151057
3663803,0.004172342930008035
3663804,0.0019088168533722533
3663805,0.01808760951650775
3663806,0.0033097750023576068
3663807,0.0009566372766174232
3663808,0.005827002805681777
3663809,0.0020373653313213785
3663810,0.001590952506463716
3663811,0.053483298567425265
3663812,0.04925269958979413
3663813,0.04825337582510219
3663814,0.001953942597700755
3663815,0.009628858782862083
3663816,0.0025220520671248594
3663817,0.0011745703177398383
3663818,0.002445095678362208
3663819,0.002470145600474938
3663820,0.002186541369020787
3663821,0.34794331637841147
3663822,0.012775676476261204
3663823,0.004210671969520286
3663824,0.010421642485497753
3663825,0.0015346475147980422
3663826,0.028150999707809134
3663827,0.33930686547548783
3663828,0.33294524363469774
3663829,0.004563400195239998
3663830,0.006486466002392418
3663831,0.002382554551790448
3663832,0.02200671406109778
3663833,0.005575648448730088
3663834,0.0015400191256822466
3663835,0.016774311462829445
3663836,0.302373864422757
3663837,0.0037244372343687064
3663838,0.002214587127377895
3663839,0.07901308872635553
3663840,0.004007190720036567
3663841,0.015159874608551132
3663842,0.0011889057378447292
3663843,0.003781936662598036
3663844,0.0028218397584324857
3663845,0.00361798154885772
3663846,0.002152178861520405
3663847,0.012553959123220637
3663848,0.02805759847472681
3663849,0.022166880895113237
3663850,0.004846028732316142
3663851,0.014415363997967941
3663852,0.005335674995746407
3663853,0.0023725789022746666
3663854,0.001393444369447558
3663855,0.004746771795836114
3663856,0.010691005660759116
3663857,0.014559766104714846
3663858,0.07217958781359857
3663859,0.04958674976661727
3663860,0.003315636467523672
3663861,0.0335074945689325
3663862,0.0020112761416981708
3663863,0.002513056377098577
3663864,0.01761356064210545
3663865,0.0024918981913149324
3663866,0.002471869827508836
3663867,0.0030339997381713664
3663868,0.001952089049671743
3663869,0.00943873553752811
3663870,0.0016566913358764016
3663871,0.0028954860680860195
3663872,0.007266953562953031
3663873,0.0036194448147449567
3663874,0.0019316846009729532
3663875,0.012052795013371762
3663876,0.006888931693913486
3663877,0.0037711483028859197
3663878,0.0012757885806631575
3663879,0.0030368945617493637
3663880,0.0023838346914080233
3663881,0.027769372094771164
3663882,0.0026451834913506613
3663883,0.0017303548168011746
3663884,0.027638485886296044
3663885,0.0029396153898919616
3663886,0.021469514282360276
3663887,0.018123647702461512
3663888,0.00337072743083517
3663889,0.015740033548015005
3663890,0.003437016869816885
3663891,0.01513746485810537
3663892,0.004076911183746713
3663893,0.004573932460658808
3663894,0.0016445204937885606
3663895,0.008995942775362288
3663896,0.013709156363047122
3663897,0.007752669714959023
3663898,0.07626292415333338
3663899,0.0022647454037603527
3663900,0.019598700602713997
3663901,0.008540131278087835
3663902,0.003387344315399989
3663903,0.0013591852485808126
3663904,0.004322292599581947
3663905,0.006373861254655812
3663906,0.0013318823528678378
3663907,0.004048402782094932
3663908,0.010632243658265594
3663909,0.10480851227470721
3663910,0.003556556521132051
3663911,0.060382656302935205
3663912,0.005562752136431195
3663913,0.007538301856461611
3663914,0.0012226696487727363
3663915,0.0012324257622716237
3663916,0.006233293601775565
3663917,0.004192457803419504
3663918,0.003534961097719028
3663919,0.007834118342632285
3663920,0.0023036113055828027
3663921,0.003597289824444968
3663922,0.01443724082015555
3663923,0.005976706169109568
3663924,0.007793747163879599
3663925,0.003719469561490626
3663926,0.006083983273934394
3663927,0.002145292943145641
3663928,0.0029618344547950805
3663929,0.0025593609490625144
3663930,0.00488425020168474
3663931,0.002222376741111219
3663932,0.0021504944999930333
3663933,0.006027417635954347
3663934,0.002396759708145216
3663935,0.005733752944008727
3663936,0.006325838073832242
3663937,0.0027464718229393745
3663938,0.04725813744060178
3663939,0.01957206647057908
3663940,0.002553951984598828
3663941,0.00518340948134558
3663942,0.025436226894794727
3663943,0.003790664777424317
3663944,0.010850613685800708
3663945,0.016928621681303935
3663946,0.01312680992625545
3663947,0.002825311958685839
3663948,0.0018301071178035758
3663949,0.04328698428813945
3663950,0.001535501811809806
3663951,0.0032338950475192733
3663952,0.0014427433555660573
3663953,0.0014286633676971233
3663954,0.0038721981724646705
3663955,0.00626534881636122
3663956,0.007251416007110415
3663957,0.003960709218128934
3663958,0.001224301135508082
3663959,0.0028582884179490075
3663960,0.007646544327050679
3663961,0.006859225010554531
3663962,0.0011746074837065857
3663963,0.009402617084941667
3663964,0.007109010838985647
3663965,0.0035946800166921475
3663966,0.00779920920332481
3663967,0.011033723680952564
3663968,0.0031271853653242134
3663969,0.011690579989180133
3663970,0.012818990015967582
3663971,0.0027158552755041
3663972,0.013298893718969954
3663973,0.0015308789337487823
3663974,0.009038345543985856
3663975,0.008769156272190803
3663976,0.003322896025316415
3663977,0.013090119783167228
3663978,0.006457832332069297
3663979,0.0021634317367612505
3663980,0.003097005651726548
3663981,0.009606876960353344
3663982,0.0011909444372675086
3663983,0.012882211158317187
3663984,0.013809097157942509
3663985,0.013857209530530257
3663986,0.10970475963301893
3663987,0.0014390104588699734
3663988,0.000966425689546702
3663989,0.003792394861708573
3663990,0.016999803809510983
3663991,0.0026180268387273205
3663992,0.0030143984141770253
3663993,0.03157018948548123
3663994,0.0016355070806798094
3663995,0.003947688825694735
3663996,0.017095300711740313
3663997,0.02181756488272177
3663998,0.006015334805104416
3663999,0.014550968868265617
3664000,0.013503603881778549
3664001,0.004708572355567959
3664002,0.005795601676908127
3664003,0.018777490714926442
3664004,0.0037114403524804935
3664005,0.022357802657094313
3664006,0.003889561875011612
3664007,0.005236719915069985
3664008,0.0073489665922311575
3664009,0.004862385678313455
3664010,0.006874042527588732
3664011,0.009228217878294618
3664012,0.006892044579940231
3664013,0.007003762922058066
3664014,0.010347199349187701
3664015,0.024590504268579023
3664016,0.021033927135132982
3664017,0.004211002494610356
3664018,0.005038119247259459
3664019,0.0020512351521008512
3664020,0.012001929915785265
3664021,0.0034659369202197842
3664022,0.0055955981195338735
3664023,0.005132965114870864
3664024,0.002769372453996726
3664025,0.031247898036711352
3664026,0.005574647969908008
3664027,0.0016208242563054277
3664028,0.0026475390260388702
3664029,0.006054745384374936
3664030,0.002858282073666392
3664031,0.0015543709606239868
3664032,0.009056697477556573
3664033,0.010769923370228533
3664034,0.012854407889816424
3664035,0.0021541473821466216
3664036,0.0007902094147545939
3664037,0.0016848984405441506
3664038,0.001198488254521777
3664039,0.002998002349174104
3664040,0.0028668363379935
3664041,0.0034888686793981775
3664042,0.0036089728670668504
3664043,0.01200216002910267
3664044,0.009270926408533275
3664045,0.010735133597588781
3664046,0.09125931432725316
3664047,0.001869323351554808
3664048,0.0027271312193717376
3664049,0.17264532475138816
3664050,0.0015265693788744468
3664051,0.17290835618805117
3664052,0.1286843724164574
3664053,0.22294607852786852
3664054,0.0029739831488448413
3664055,0.01200977159585233
3664056,0.011050291965427296
3664057,0.005646130809066373
3664058,0.005244697325191963
3664059,0.026158260562527576
3664060,0.005197248061652431
3664061,0.009937787308694202
3664062,0.008409088821578179
3664063,0.001814806981015409
3664064,0.0062161366539734255
3664065,0.010578300414369175
3664066,0.006048203732116201
3664067,0.006688633894661968
3664068,0.008100521729536247
3664069,0.007085391228003872
3664070,0.0033420210194306105
3664071,0.005063884517367916
3664072,0.00784390103160372
3664073,0.0016430407072494553
3664074,0.01004022549111162
3664075,0.010153871910899137
3664076,0.009181042736059021
3664077,0.0016906598027426375
3664078,0.003349547564054227
3664079,0.06321559878553153
3664080,0.16180565109687575
3664081,0.005539491823317382
3664082,0.002628938292508904
3664083,0.0020280611530868325
3664084,0.0012920427401715527
3664085,0.0010233656468975109
3664086,0.0060355188932670585
3664087,0.0035048244320808612
3664088,0.023368606020536954
3664089,0.008008799245808766
3664090,0.0034920180188032163
3664091,0.007813073226316488
3664092,0.0023086306027516185
3664093,0.00554109941628208
3664094,0.009615525956514942
3664095,0.03345539100760498
3664096,0.005658109663477151
3664097,0.0015642880672158896
3664098,0.017485766973851298
3664099,0.02197874916066571
3664100,0.002864299530994487
3664101,0.0024929074497140624
3664102,0.002638907881638818
3664103,0.14998668595321635
3664104,0.001037022624722072
3664105,0.07592625655194024
3664106,0.004755026356611211
3664107,0.0040611851760952765
3664108,0.0014552813195560777
3664109,0.0017637777643269902
3664110,0.006923487775655482
3664111,0.0015929270628900094
3664112,0.007302256314809981
3664113,0.007299673283618698
3664114,0.0018589830062467367
3664115,0.04382172352394837
3664116,0.017588521570584808
3664117,0.014111377415427407
3664118,0.0012944775258592516
3664119,0.004071056291298428
3664120,0.002049242197448581
3664121,0.002129987428211901
3664122,0.003565305325169407
3664123,0.009140224240784155
3664124,0.0055498513814603925
3664125,0.005841449455968075
3664126,0.0017499551889705728
3664127,0.023290565491219016
3664128,0.0019623510901771524
3664129,0.0047877605150604945
3664130,0.00266967773687646
3664131,0.008795008636005026
3664132,0.0039169495428765305
3664133,0.008678582521911143
3664134,0.003246181093156149
3664135,0.0016183721482233265
3664136,0.009758222471457969
3664137,0.005436411288076856
3664138,0.026728621978091668
3664139,0.00682054223324875
3664140,0.0037834452401788467
3664141,0.00691034128112548
3664142,0.0037514948626773286
3664143,0.03767834236482974
3664144,0.001552496713082513
3664145,0.0016034236566719242
3664146,0.10445021460213406
3664147,0.00791160058188432
3664148,0.0018314323498437575
3664149,0.0023292478882026096
3664150,0.020956804921713326
3664151,0.0013489622392495314
3664152,0.0025092686033246687
3664153,0.08744060889717437
3664154,0.02843443053358786
3664155,0.0028913006734076533
3664156,0.09787158586146064
3664157,0.001702039938558974
3664158,0.007632989782002904
3664159,0.002108257479807812
3664160,0.007892737330980417
3664161,0.006538783479270604
3664162,0.005977785956831111
3664163,0.0020386567173753
3664164,0.00695340774506881
3664165,0.0007833016790681656
3664166,0.010651886605818384
3664167,0.007823824100116679
3664168,0.004706453152362683
3664169,0.007671585716404226
3664170,0.021492654530488025
3664171,0.008106196737013346
3664172,0.00305172645968571
3664173,0.003215299779065477
3664174,0.008074665885431815
3664175,0.0018449359686226027
3664176,0.014005212853288516
3664177,0.019798444367007745
3664178,0.0007976079821260583
3664179,0.004837415794957559
3664180,0.00409283140958916
3664181,0.002997017600246367
3664182,0.004497767877479623
3664183,0.0023512076484709416
3664184,0.005275036196513122
3664185,0.0016938408034636444
3664186,0.014717508239378294
3664187,0.00464844892863402
3664188,0.004248017651505263
3664189,0.002605917195238317
3664190,0.003638463924021328
3664191,0.002556531945810511
3664192,0.0037483146283197096
3664193,0.004428012562485816
3664194,0.024679441287140187
3664195,0.002384178465202217
3664196,0.006949015751373377
3664197,0.005621558155217859
3664198,0.005806664169128698
3664199,0.017861116201334362
3664200,0.01472250704618369
3664201,0.007387129073778156
3664202,0.0040289137533569075
3664203,0.004561028042547416
3664204,0.002555422307583656
3664205,0.0020610770225164077
3664206,0.008960708446786671
3664207,0.015059428440201023
3664208,0.002667257484002346
3664209,0.00394788016749664
3664210,0.007173906157831015
3664211,0.007365301732283025
3664212,0.009481487434397902
3664213,0.019101051017795297
3664214,0.0010494421776658096
3664215,0.014514883629679905
3664216,0.005157166709300113
3664217,0.0014958656833429034
3664218,0.02013664623175405
3664219,0.002842667345955746
3664220,0.007815385075884607
3664221,0.2552547848772012
3664222,0.011256446606041966
3664223,0.007594392042869864
3664224,0.007381387844012502
3664225,0.0038462755401226165
3664226,0.2970204116850243
3664227,0.0012395462832750046
3664228,0.004544103099023267
3664229,0.00891073048167992
3664230,0.005816151123528092
3664231,0.0035717453484156655
3664232,0.09715917902930264
3664233,0.005875588283479841
3664234,0.018988965960015716
3664235,0.002655155654269599
3664236,0.028165312604590955
3664237,0.02082539952477619
3664238,0.001846559646762252
3664239,0.007310035015289893
3664240,0.004035762207783511
3664241,0.0072228952616630515
3664242,0.0014633416410328658
3664243,0.00483498375720344
3664244,0.011443144841965028
3664245,0.002860766229717856
3664246,0.015027999185670826
3664247,0.01067739357398063
3664248,0.0021250058440989016
3664249,0.01444472605244091
3664250,0.001091570419354924
3664251,0.008534399537272487
3664252,0.00743088901644871
3664253,0.002229171952372564
3664254,0.014519549216561794
3664255,0.010339538376885818
3664256,0.0018774994641919769
3664257,0.018484199279265055
3664258,0.0027813630514326097
3664259,0.30420786101992675
3664260,0.006040615671401289
3664261,0.011101442200396716
3664262,0.0015071075698294286
3664263,0.0010814246732410218
3664264,0.0016820085356390306
3664265,0.0037115820946710307
3664266,0.017393140793162787
3664267,0.006445382843650756
3664268,0.0031638705876484564
3664269,0.0014749646252718242
3664270,0.002371118531606506
3664271,0.00200395027547124
3664272,0.004636212494667304
3664273,0.01073175809011175
3664274,0.006536844337131024
3664275,0.010046154828235834
3664276,0.0014236194540718425
3664277,0.002148188158659352
3664278,0.0012981058833913721
3664279,0.002023419427129199
3664280,0.0008985490552581079
3664281,0.010868455458539263
3664282,0.004019031496483776
3664283,0.0031750890158670306
3664284,0.0038416355108109703
3664285,0.0029609608408514604
3664286,0.0025762280028298443
3664287,0.02085387117934855
3664288,0.009531744032215163
3664289,0.0029521611447727294
3664290,0.010651809436981439
3664291,0.010945980135714494
3664292,0.01799770095465578
3664293,0.006507327279722863
3664294,0.019674156522979793
3664295,0.0041750351543434336
3664296,0.012502651170110197
3664297,0.0025373172063177176
3664298,0.008512050749509434
3664299,0.024891627748121075
3664300,0.0026457474314018946
3664301,0.022012666125607393
3664302,0.0070035573991477085
3664303,0.010554476125070988
3664304,0.017143249828419596
3664305,0.0023108300625975654
3664306,0.023531594263893372
3664307,0.013882616029956564
3664308,0.022211708884657472
3664309,0.007738490236716057
3664310,0.01477256531340985
3664311,0.0023406965589181173
3664312,0.05288727660787961
3664313,0.04231923897234017
3664314,0.003761978545516582
3664315,0.03658005860343505
3664316,0.025886545076300952
3664317,0.0023352872694360847
3664318,0.000824159171850082
3664319,0.028652813012824973
3664320,0.0055937441812740785
3664321,0.028288607589962635
3664322,0.0044721617924504175
3664323,0.02006143072180874
3664324,0.01345777876506005
3664325,0.06559196248035468
3664326,0.001772150022396027
3664327,0.0017599733174628054
3664328,0.030452311997913935
3664329,0.004793695673999535
3664330,0.008074888998312421
3664331,0.003945744682619037
3664332,0.0041735095727767815
3664333,0.023252060395954254
3664334,0.0017598546718522658
3664335,0.002252407936566779
3664336,0.0019258336738706696
3664337,0.0016546674490959899
3664338,0.03103861464139859
3664339,0.0034873239501676877
3664340,0.005955572773902499
3664341,0.002383661903884057
3664342,0.0017665407352957432
3664343,0.006130396647650168
3664344,0.0021916789740419255
3664345,0.004764638525200681
3664346,0.008012363144237302
3664347,0.0022871390645600323
3664348,0.0025208735982849713
3664349,0.001345661196398501
3664350,0.005326750717300957
3664351,0.0024205386252745065
3664352,0.008341744330040857
3664353,0.06249938632831518
3664354,0.030508845141768135
3664355,0.0062529479895416665
3664356,0.0021677393634101576
3664357,0.00288801222232123
3664358,0.007198266031098446
3664359,0.002352972206949238
3664360,0.011871639121441558
3664361,0.006553268878735174
3664362,0.004171349309330049
3664363,0.005182461298396058
3664364,0.002749895396937063
3664365,0.01370021123224169
3664366,0.0027411230785941423
3664367,0.003467221338107311
3664368,0.009877753230564387
3664369,0.005791904785850124
3664370,0.0018767646517981731
3664371,0.002435408337283439
3664372,0.004588670342978756
3664373,0.011424942827812555
3664374,0.007669052219387887
3664375,0.008060639076422235
3664376,0.003050311752032237
3664377,0.002886250208241092
3664378,0.046899597490305055
3664379,0.0009866536804164117
3664380,0.003997210066814231
3664381,0.0012933153436614948
3664382,0.00341720210479989
3664383,0.0020431433572857417
3664384,0.001891540028044381
3664385,0.0014397903323612406
3664386,0.00695248100660799
3664387,0.002628154685513105
3664388,0.006556924582881308
3664389,0.0026560175848917666
3664390,0.015154554178258978
3664391,0.003587239039206793
3664392,0.001749812401058401
3664393,0.0030908924529857015
3664394,0.04229070025436537
3664395,0.001597716830771027
3664396,0.0013483713088603179
3664397,0.0017043475812038983
3664398,0.023891877108579686
3664399,0.006144468165765904
3664400,0.0021212409908075843
3664401,0.0036037867190582213
3664402,0.007102773191263917
3664403,0.01831313117726783
3664404,0.0013980780816797598
3664405,0.002123475538866226
3664406,0.0019582528234218296
3664407,0.0028334670654284627
3664408,0.006584564571448962
3664409,0.008960330190312001
3664410,0.0099132424550438
3664411,0.00884122517182569
3664412,0.010317872625812017
3664413,0.0044912635826913575
3664414,0.005172691058757006
3664415,0.010821488848457371
3664416,0.010204620128810299
3664417,0.008304320559723717
3664418,0.0020874915483076882
3664419,0.004620334089658748
3664420,0.007107846724466886
3664421,0.005244693162116564
3664422,0.003896994711418263
3664423,0.002398119090179824
3664424,0.006320030515269809
3664425,0.0018816223642108259
3664426,0.0018040042135311237
3664427,0.0025026196156372436
3664428,0.007270796272009071
3664429,0.034568469216610234
3664430,0.02213933810015923
3664431,0.0029443220512039205
3664432,0.002578699766366564
3664433,0.006665174569193169
3664434,0.004428160142874754
3664435,0.0018235104180083753
3664436,0.0021466431829149863
3664437,0.010193586517124915
3664438,0.010353242164826594
3664439,0.03939889360598623
3664440,0.0060925622266274045
3664441,0.0011775113689835048
3664442,0.010461850548748113
3664443,0.0019451867486577872
3664444,0.01138379193959551
3664445,0.006451446788576483
3664446,0.012206587563281714
3664447,0.011170756821622307
3664448,0.029620107658883767
3664449,0.011691027871223458
3664450,0.006248496542391726
3664451,0.010251642385560608
3664452,0.01236368485142847
3664453,0.0018602295859132076
3664454,0.07507708617235548
3664455,0.020142547862022256
3664456,0.012466046743030201
3664457,0.012073901956802231
3664458,0.002057488507019429
3664459,0.021303823164511737
3664460,0.007915474754123538
3664461,0.004636237072817471
3664462,0.022950992624846893
3664463,0.003874059908803989
3664464,0.023190837710931823
3664465,0.009991902479498575
3664466,0.0022116128785981837
3664467,0.023769657188387028
3664468,0.007889909399192787
3664469,0.002118453758875561
3664470,0.012182754777070535
3664471,0.004789248778836537
3664472,0.009055594437247766
3664473,0.013020145691467207
3664474,0.03148243221323243
3664475,0.0076437654399165444
3664476,0.0108926133161993
3664477,0.0011922282784393172
3664478,0.003519086204424306
3664479,0.022825159542938196
3664480,0.012091154839481208
3664481,0.027807367047015336
3664482,0.014021028316343798
3664483,0.005708970653164809
3664484,0.0019486395456718055
3664485,0.02711601659574725
3664486,0.012192069595018746
3664487,0.00170179217698687
3664488,0.0021697236116254657
3664489,0.003539671240901244
3664490,0.0037809800078733805
3664491,0.010408507722438438
3664492,0.026560788997995778
3664493,0.0022111253738576484
3664494,0.005788433620644789
3664495,0.002173344254270059
3664496,0.0073862004409306035
3664497,0.030246630118683757
3664498,0.012300715685564359
3664499,0.005600874329483394
3664500,0.002745030057065672
3664501,0.012345758281278865
3664502,0.00345660444363237
3664503,0.00886131673237281
3664504,0.0011937491287268725
3664505,0.006356273239791524
3664506,0.0028909166943116298
3664507,0.013996652692135412
3664508,0.005945024641175149
3664509,0.003996069960763625
3664510,0.017309016495605713
3664511,0.008121879468765728
3664512,0.029862864387971963
3664513,0.030361897950418354
3664514,0.017679961810354392
3664515,0.030361897950418354
3664516,0.010199300910240482
3664517,0.02999753207045585
3664518,0.029765049219090515
3664519,0.004786061871936034
3664520,0.015519754134068278
3664521,0.006354929814998423
3664522,0.007192709784572441
3664523,0.0023799435753633605
3664524,0.003114722370460304
3664525,0.0016359714340729488
3664526,0.005017655855115658
3664527,0.0038000690345779747
3664528,0.02007812291884858
3664529,0.030603372432021887
3664530,0.005623186035802157
3664531,0.001451530571387993
3664532,0.030992638307440337
3664533,0.058862938262126956
3664534,0.0058667930008102585
3664535,0.10404876368351122
3664536,0.005419596165945231
3664537,0.0015768885660982386
3664538,0.041531944872485765
3664539,0.0015098215671073363
3664540,0.0013540814841886003
3664541,0.0025251064618386065
3664542,0.012416371232766758
3664543,0.0015658781346511172
3664544,0.05177779513181722
3664545,0.0034246653693107373
3664546,0.005718388188124151
3664547,0.007222481607120427
3664548,0.0016221230715815647
3664549,0.012831127463021497
3664550,0.015461964918801994
3664551,0.059901122464281295
3664552,0.002414391106655411
3664553,0.00549698552691719
3664554,0.02031327333629242
3664555,0.010984305484843145
3664556,0.015120740508707363
3664557,0.08709353616484139
3664558,0.003427813913301664
3664559,0.017998026320062765
3664560,0.029221303951861805
3664561,0.00236604118694026
3664562,0.0360157191841773
3664563,0.015238693385371456
3664564,0.01336567171312047
3664565,0.011599444715571958
3664566,0.010226861899834428
3664567,0.008360704851722462
3664568,0.0017399158024584463
3664569,0.01009692074927077
3664570,0.0023607356320106917
3664571,0.0615654054512211
3664572,0.008163892409168323
3664573,0.007602386242307269
3664574,0.0012839738380860594
3664575,0.0018193542836921924
3664576,0.01843772109852034
3664577,0.001224174940953683
3664578,0.021477590930764873
3664579,0.002224710887348917
3664580,0.0018833076123187284
3664581,0.007154265442429252
3664582,0.005089049312294265
3664583,0.00439300189909304
3664584,0.0035604126382392516
3664585,0.12767882950732443
3664586,0.004566864404892444
3664587,0.00897363068822517
3664588,0.012326323590984092
3664589,0.001706058977037918
3664590,0.02066710147492215
3664591,0.03210431945074019
3664592,0.007445795889904107
3664593,0.08051918293237478
3664594,0.040543613358989115
3664595,0.004830281235170736
3664596,0.01041548201168114
3664597,0.00963826549510817
3664598,0.005165417236041318
3664599,0.0040147408306587355
3664600,0.017135287805580105
3664601,0.003435235253069217
