TransactionID,mean_D4,sum_D4,cnt_D4
3141788,0.0,0,1
3141861,0.0,0,0
3140097,0.0,0,1
3140347,0.0,0,1
3141499,0.0,0,0
3141631,0.0,0,0
3141654,0.0,0,0
3141673,0.0,0,0
3141679,0.0,0,0
3141689,0.0,0,2
3142921,0.0,0,1
3143618,0.0,0,2
3144356,0.0,0,4
3144965,0.0,0,1
3143217,0.0,0,3
3144206,0.0,0,2
3144248,0.0,0,7
3144385,0.0,0,3
3145281,0.0,0,0
3144882,0.0,0,37
3142812,0.0,0,6
3144255,0.0,0,1
3144387,0.0,0,0
3144402,0.0,0,0
3145033,0.0,0,4
3145011,0.0,0,36
3143241,0.0,0,3
3143794,0.0,0,3
3145248,0.0,0,0
3143322,0.0,0,0
3144105,0.0,0,2
3144139,0.0,0,0
3146134,0.0,0,4
3146649,0.0,0,1
3148207,0.0,0,6
3145733,0.0,0,13
3146320,0.0,0,4
3146702,0.0,0,1
3145732,0.0,0,3
3146148,0.0,0,7
3146152,0.0,0,7
3146289,0.0,0,7
3146292,0.0,0,7
3147691,0.0,0,4
3145701,0.0,0,16
3147718,0.0,0,43
3148173,0.0,0,0
3148205,0.0,0,0
3145622,0.0,0,2
3146524,0.0,0,0
3148030,0.0,0,13
3145599,0.0,0,3
3146036,0.0,0,3
3145674,0.0,0,0
3146939,0.0,0,0
3146966,0.0,0,1
3147784,0.0,0,0
3148197,0.0,0,0
3149454,0.0,0,2
3149958,0.0,0,1
3150007,0.0,0,1
3150951,0.0,0,0
3148229,0.0,0,0
3148376,0.0,0,0
3148899,0.03571428571428571,1,28
3148945,0.0,0,1
3149167,0.0,0,1
3149415,0.0,0,4
3149472,0.0,0,1
3150020,0.0,0,17
3150039,0.0,0,17
3150092,0.0,0,2
3150138,0.0,0,2
3148468,0.0,0,2
3150470,0.0,0,8
3150383,0.0,0,1
3150393,0.0,0,1
3150916,0.0,0,12
3148397,0.0,0,1
3149205,0.0,0,3
3149887,0.0,0,4
3150170,0.0,0,0
3150736,0.0,0,0
3150982,0.0,0,1
3151338,0.0,0,8
3151526,0.0,0,1
3152501,0.0,0,21
3151485,0.5,1,2
3151627,0.0,0,11
3151630,0.0,0,2
3151728,0.10526315789473684,4,38
3151992,0.10526315789473684,4,38
3153423,0.0,0,0
3153495,0.16666666666666666,1,6
3151375,0.0,0,1
3152925,0.0,0,3
3152958,0.0,0,1
3152458,0.0,0,2
3152890,0.0,0,1
3152904,0.0,0,9
3152936,0.0,0,9
3153003,0.0,0,0
3153267,0.0,0,1
3154073,0.0,0,1
3152574,0.0,0,2
3152972,0.0,0,0
3154123,0.0,0,1
3154124,0.0,0,1
3151593,0.0,0,1
3153216,0.0,0,3
3154117,0.0,0,1
3151303,0.0,0,3
3152724,0.0,0,3
3152866,0.0,0,1
3151828,0.0,0,1
3153059,0.0,0,0
3154437,0.0,0,2
3154597,0.0,0,3
3154629,0.0,0,3
3154862,0.0,0,0
3154990,0.0,0,19
3155245,0.0,0,2
3155276,0.0,0,4
3155763,0.08333333333333333,3,36
3156215,0.03125,1,32
3156224,0.03125,1,32
3156775,0.0,0,13
3154603,0.0,0,4
3154783,0.0,0,1
3155222,0.0,0,3
3155305,0.0,0,5
3155785,0.0,0,7
3156918,0.0,0,2
3154817,0.0,0,0
3156191,0.0,0,1
3154809,0.0,0,6
3155250,0.0,0,1
3155298,0.0,0,0
3155581,0.0,0,4
3156448,0.0,0,3
3154545,0.0,0,9
3154842,0.0,0,1
3155445,0.0,0,3
3155478,0.0,0,1
3156250,0.0,0,13
3156605,0.6666666666666666,2,3
3155631,0.0,0,7
3156072,0.0,0,1
3154566,0.0,0,36
3154668,0.0,0,36
3154674,0.0,0,36
3154686,0.0,0,36
3154694,0.0,0,36
3156593,0.0,0,2
3156725,0.3333333333333333,1,3
3156735,0.0,0,0
3156908,0.3333333333333333,1,3
3154368,0.0,0,2
3154463,0.25,1,4
3154487,0.0,0,0
3155184,0.0,0,1
3154924,0.0,0,2
3155067,0.0,0,0
3155599,0.0,0,2
3155608,0.0,0,1
3155989,0.0,0,4
3156813,0.0,0,2
3157768,0.0,0,8
3158880,0.0,0,4
3159381,0.0,0,3
3159445,0.0,0,1
3157235,0.0,0,6
3158148,0.0,0,4
3158177,0.0,0,6
3158231,0.0,0,3
3159874,0.0,0,2
3159887,0.0,0,2
3157729,0.0,0,1
3157945,0.0,0,5
3158086,0.0,0,2
3158556,0.0,0,1
3159084,0.0,0,5
3159097,0.0,0,5
3159802,0.0,0,1
3157083,0.0,0,1
3157132,0.0,0,1
3157264,0.0,0,1
3158454,0.0,0,2
3158459,0.0,0,2
3158515,0.0,0,1
3159091,0.0,0,2
3159776,0.0,0,0
3157170,0.0,0,1
3157376,0.0,0,7
3158287,0.0,0,0
3159131,0.0,0,1
3159785,0.0,0,1
3159913,0.0,0,0
3157530,0.0,0,0
3158124,0.0,0,1
3159181,0.0,0,1
3159185,0.0,0,1
3159346,0.0,0,1
3159415,0.0,0,1
3159702,0.0,0,1
3157654,0.0,0,8
3159531,0.0,0,6
3157227,0.0,0,0
3157293,0.0,0,0
3157310,0.0,0,5
3157351,0.0,0,0
3158168,0.0,0,0
3158754,0.0,0,7
3158760,0.25,2,8
3158865,0.0,0,0
3159440,0.0,0,0
3160212,0.0,0,8
3160409,0.0,0,3
3160726,0.0,0,3
3160731,0.0,0,1
3161030,0.0,0,3
3161033,0.0,0,3
3161156,0.0,0,4
3161612,0.0,0,30
3162032,0.0,0,1
3163116,0.0,0,37
3160335,0.0,0,1
3162545,0.0,0,1
3162999,0.0,0,0
3163071,0.0,0,0
3163140,0.0,0,2
3160422,0.0,0,1
3161365,0.0,0,1
3161994,0.0,0,0
3162695,0.0,0,2
3160836,0.0,0,5
3161148,0.0,0,2
3161545,0.0,0,1
3162382,0.0,0,0
3162400,0.0,0,2
3162603,0.0,0,1
3162704,0.0,0,1
3160261,0.0,0,6
3161037,0.0,0,1
3161550,0.0,0,1
3163086,0.0,0,1
3163119,0.0,0,2
3163149,0.0,0,1
3163293,0.0,0,42
3160620,0.0,0,1
3160986,0.0,0,2
3161265,0.0,0,1
3161377,0.0,0,4
3161401,0.0,0,4
3161860,0.0,0,1
3163422,0.0,0,2
3160064,0.0,0,6
3160246,0.0,0,0
3161210,0.0,0,3
3163429,0.0,0,0
3163431,0.0,0,0
3163475,0.0,0,0
3160900,0.0,0,2
3161632,0.0,0,2
3161684,0.0,0,0
3162125,0.0,0,9
3162143,0.0,0,9
3162887,0.0,0,1
3160227,0.0,0,1
3160982,0.0,0,1
3163418,0.0,0,1
3160313,0.0,0,2
3162843,0.0,0,4
3160965,0.0,0,1
3160993,0.0,0,31
3161593,0.0,0,1
3161708,0.0,0,63
3162094,0.0,0,0
3162109,0.0,0,8
3162231,0.0,0,0
3161271,0.0,0,0
3161583,0.0,0,2
3161765,0.0,0,0
3161883,0.0,0,0
3163224,0.0,0,1
3163246,0.0,0,1
3163552,0.0,0,2
3163921,0.0,0,10
3164104,0.0,0,1
3164551,0.0,0,1
3165123,0.09090909090909091,5,55
3165736,0.0,0,2
3165744,0.0,0,0
3166068,0.0,0,1
3164608,0.0,0,2
3164641,0.0,0,6
3165930,0.0,0,1
3165948,0.0,0,1
3165950,0.0,0,1
3164006,0.0,0,3
3164189,0.0,0,0
3164457,0.0,0,2
3164533,0.1,3,30
3166172,0.0,0,3
3164514,0.0,0,6
3165220,0.09090909090909091,1,11
3163673,0.0,0,1
3163710,0.0,0,2
3164132,0.0,0,15
3165354,0.0,0,4
3166086,0.0,0,1
3166166,0.0,0,0
3164304,0.0,0,6
3163661,0.0,0,6
3163799,0.0,0,1
3163880,0.0,0,22
3164895,0.0,0,2
3164936,0.0,0,2
3166043,0.0,0,1
3163875,0.0,0,0
3164447,0.0,0,0
3164450,0.0,0,0
3164454,0.0,0,0
3164493,0.0,0,25
3164087,0.0,0,3
3164950,0.0,0,13
3165006,0.0,0,13
3165440,0.0,0,0
3165457,0.0,0,0
3165072,0.0,0,6
3163634,0.0,0,3
3165161,0.0,0,1
3165288,0.0,0,2
3165453,0.0,0,0
3164426,0.0,0,9
3165144,0.0,0,1
3165156,0.0,0,1
3164906,0.0,0,0
3164921,0.0,0,0
3164279,0.0,0,0
3166417,0.0,0,4
3168244,0.0,0,23
3167333,0.0,0,2
3168013,0.0,0,1
3168050,0.0,0,2
3168339,0.0,0,2
3166284,0.0,0,0
3166286,0.0,0,0
3166291,0.0,0,0
3166296,0.0,0,0
3166936,0.0,0,2
3167900,0.0,0,25
3166443,0.0,0,1
3166916,0.0,0,1
3167984,0.0,0,3
3167483,0.0,0,13
3166354,0.0,0,2
3167178,0.0,0,0
3168009,0.0,0,1
3166274,0.0,0,0
3166298,0.0,0,5
3166370,0.0,0,2
3166575,0.0,0,0
3168248,0.0,0,1
3167657,0.0,0,1
3167847,0.0,0,4
3166475,0.0,0,7
3166877,0.0,0,1
3167794,0.0,0,9
3168008,0.0,0,1
3168373,0.0,0,2
3166929,0.0,0,0
3167505,0.0,0,37
3168234,0.0,0,7
3168061,0.0,0,4
3168499,0.07692307692307693,1,13
3167556,0.0,0,14
3166510,0.0,0,5
3167797,0.0,0,1
3168279,0.0,0,2
3168773,0.0,0,22
3169087,0.0,0,31
3169092,0.0,0,31
3169128,0.0,0,31
3170207,0.0,0,31
3170222,0.0,0,31
3170295,0.0,0,19
3170668,0.0,0,1
3170750,0.0,0,1
3170849,0.0,0,28
3168681,0.0,0,4
3169016,0.0,0,2
3169051,0.0,0,2
3170184,0.0,0,1
3170890,0.0,0,1
3168662,0.0,0,1
3170242,0.0,0,8
3170347,0.0,0,1
3170560,0.0,0,2
3170585,0.0,0,2
3170595,0.0,0,2
3170614,0.0,0,8
3171174,0.0,0,8
3171394,0.0,0,0
3168997,0.0,0,1
3169443,0.0,0,0
3169818,0.0,0,2
3170783,0.0,0,1
3168798,0.0,0,1
3168808,0.0,0,1
3169245,0.0,0,0
3169268,0.0,0,1
3169864,0.0,0,1
3170589,0.10256410256410256,4,39
3170806,0.0,0,1
3169232,0.0,0,2
3170471,0.0,0,1
3170852,0.0,0,1
3171377,0.0,0,4
3171378,0.0,0,4
3168734,0.0,0,1
3168754,0.0,0,1
3169526,0.0,0,5
3169807,0.0,0,1
3170279,0.0,0,5
3171235,0.0,0,10
3168752,0.0,0,1
3170043,0.0,0,4
3171003,0.125,2,16
3171117,0.0,0,2
3171164,0.0,0,11
3171309,0.0,0,1
3171450,0.0,0,0
3168917,0.0,0,12
3168871,0.0,0,1
3169946,0.0,0,14
3170179,0.0,0,3
3168704,0.0,0,1
3169290,0.0,0,1
3171176,0.0,0,13
3169634,0.0,0,1
3170658,0.0,0,1
3170690,0.0,0,1
3169482,0.0,0,19
3171272,0.0,0,6
3171403,0.0,0,0
3171405,0.0,0,1
3171407,0.0,0,36
3169959,0.0,0,14
3168701,0.0,0,0
3169114,0.0,0,7
3169117,0.0,0,1
3169847,0.0,0,3
3170103,0.0,0,0
3171426,0.0,0,0
3172128,0.0,0,6
3173817,0.2,1,5
3174111,0.0,0,6
3172714,0.0,0,1
3172926,0.0,0,7
3173335,0.0,0,1
3172257,0.0,0,4
3172291,0.0,0,4
3173112,0.0,0,2
3173480,0.0,0,8
3171574,0.0,0,0
3171579,0.0,0,9
3171580,0.0,0,9
3171612,0.0,0,0
3172794,0.0,0,2
3172809,0.0,0,1
3171557,0.0,0,0
3171705,0.0,0,3
3172830,0.0,0,35
3173249,0.0,0,29
3173471,0.0,0,8
3173603,0.0,0,37
3173751,0.0,0,1
3173846,0.0,0,1
3173904,0.0,0,1
3174162,0.0,0,1
3172003,0.0,0,15
3172067,0.0,0,1
3172907,0.0,0,1
3171643,0.0,0,3
3171747,0.0,0,2
3171947,0.0,0,13
3173259,0.0,0,2
3174364,0.0,0,2
3171791,0.0,0,5
3171933,0.0,0,0
3174295,0.0,0,2
3171739,0.0,0,0
3172174,0.5,1,2
3173186,0.0,0,2
3172358,0.0,0,2
3172671,0.0,0,1
3172958,0.025,1,40
3173120,0.0,0,20
3173524,0.0,0,6
3174114,0.0,0,0
3172393,0.0,0,7
3172720,0.0,0,1
3174401,0.0,0,0
3171874,0.0,0,3
3172822,0.0,0,2
3172949,0.0,0,1
3173299,0.0,0,3
3173549,0.0,0,6
3174366,0.0,0,1
3171515,0.0,0,7
3172284,0.0,0,11
3173239,0.0,0,6
3173337,0.25,1,4
3173505,0.0,0,1
3173525,0.0,0,2
3171994,0.0,0,4
3173977,0.0,0,0
3176043,0.0,0,6
3176764,0.0,0,1
3175250,0.0,0,1
3176264,0.0,0,1
3176365,0.07142857142857142,3,42
3176368,0.07142857142857142,3,42
3176371,0.07142857142857142,3,42
3176375,0.07142857142857142,3,42
3174771,0.0,0,1
3175195,0.0,0,1
3176064,0.0,0,5
3177079,0.0,0,0
3177081,0.0,0,0
3177252,0.0,0,15
3175989,0.0,0,5
3176146,0.0,0,4
3176231,0.0,0,0
3176325,0.0,0,0
3176519,0.0,0,6
3174725,0.0,0,7
3176005,0.0,0,3
3176614,0.0,0,1
3176753,0.0,0,1
3175106,0.0,0,1
3175416,0.0,0,2
3175517,0.0,0,1
3175526,0.0,0,6
3175573,0.0,0,25
3175717,0.0,0,1
3176176,0.0,0,3
3174705,0.0,0,0
3175702,0.0,0,1
3176939,0.0,0,6
3177378,0.0,0,6
3175376,0.0,0,6
3176036,0.0,0,2
3176189,0.0,0,1
3176726,0.0,0,19
3177024,0.0,0,5
3177470,0.0,0,2
3174869,1.0,1,1
3175064,0.0,0,0
3175099,0.0,0,0
3175101,0.0,0,0
3175120,0.0,0,0
3175138,0.0,0,0
3175139,0.0,0,0
3177188,0.0,0,15
3174880,0.0,0,1
3175088,0.0,0,3
3175140,0.0,0,3
3175337,0.0,0,3
3175530,0.0,0,1
3176215,0.0,0,2
3175503,0.0,0,3
3176967,0.0,0,1
3174866,0.0,0,1
3176119,0.0,0,1
3177268,0.0,0,1
3174669,0.0,0,2
3175059,0.0,0,3
3175150,0.0,0,3
3175257,0.0,0,1
3175465,0.0,0,2
3175585,0.0,0,0
3175780,0.0,0,1
3177297,0.0,0,1
3175525,0.0,0,4
3176682,0.0,0,1
3175327,0.0,0,1
3174495,0.0,0,1
3177337,0.0,0,0
3178041,0.0,0,2
3178596,0.03076923076923077,4,130
3178923,0.0,0,1
3179937,0.09090909090909091,1,11
3180052,0.0,0,4
3178365,0.3333333333333333,1,3
3178545,0.3333333333333333,1,3
3179283,0.0,0,1
3179797,0.3333333333333333,1,3
3179291,0.0,0,2
3177718,0.0,0,1
3177723,0.4,4,10
3178162,0.0,0,2
3179169,0.0,0,1
3179673,0.0,0,0
3179687,0.0,0,0
3179834,0.0,0,0
3179960,0.0,0,0
3180439,0.0,0,2
3179145,0.0,0,7
3178458,0.1,3,30
3179532,0.0,0,1
3179761,0.07407407407407407,2,27
3180028,0.0,0,1
3180479,0.0,0,3
3177561,0.0,0,1
3177582,0.0,0,2
3178816,0.025,1,40
3178913,0.0,0,2
3179433,0.0,0,1
3177609,0.0,0,1
3177800,0.0,0,1
3178008,0.0,0,1
3178188,0.0,0,2
3178373,0.07407407407407407,2,27
3178639,0.0,0,0
3178650,0.0,0,0
3178654,0.0,0,0
3178655,0.0,0,7
3178667,0.0,0,0
3179125,0.0,0,1
3179215,0.0,0,2
3179380,0.0,0,2
3180181,0.0,0,1
3178287,0.0,0,0
3179048,0.0,0,1
3178775,0.0,0,10
3179102,0.0,0,1
3179685,0.0,0,4
3180321,0.0,0,0
3180369,0.5,1,2
3180507,0.0,0,1
3178021,0.0,0,3
3178995,0.0,0,0
3179658,0.0,0,0
3179922,0.0,0,3
3180040,0.0,0,0
3180146,0.0,0,0
3180590,0.0,0,1
3180711,0.0,0,14
3180736,0.0,0,14
3180909,0.0,0,0
3180918,0.0,0,14
3180933,0.0,0,14
3182062,0.0,0,8
3182362,0.0,0,1
3182919,0.0,0,1
3183318,0.0,0,1
3182317,0.0,0,4
3183213,0.0,0,9
3182513,0.0,0,1
3182521,0.0,0,1
3182551,0.3333333333333333,1,3
3183113,0.3333333333333333,1,3
3181887,0.0,0,48
3183163,0.0,0,1
3183615,0.0,0,5
3183905,0.0,0,16
3180791,0.0,0,1
3180823,0.0,0,5
3180867,0.0,0,3
3180875,0.0,0,3
3181006,0.0,0,0
3181686,0.0,0,5
3181843,0.0,0,2
3182212,0.0,0,1
3182250,0.02702702702702703,1,37
3182403,0.08108108108108109,3,37
3183570,0.0,0,1
3181856,0.0,0,13
3182339,0.0,0,0
3182352,0.0,0,0
3182365,0.0,0,0
3182459,0.0,0,0
3181112,0.0,0,8
3182092,0.0,0,3
3183121,0.0,0,2
3181370,0.0,0,2
3181561,0.0,0,1
3182437,0.0,0,5
3182438,0.0,0,5
3182440,0.0,0,5
3182626,0.0,0,1
3183075,0.0,0,29
3180750,0.0,0,0
3182387,0.0,0,15
3183256,0.0,0,1
3183688,0.0,0,7
3183851,0.0,0,7
3180862,0.0,0,2
3181183,0.0,0,3
3181358,0.0,0,1
3182069,0.0,0,2
3182718,0.0,0,3
3183218,0.0,0,13
3181087,0.0,0,1
3181210,0.0,0,1
3182199,0.0,0,0
3183095,0.0,0,2
3180581,0.0,0,1
3181069,0.0,0,1
3181110,0.0,0,1
3182572,0.1111111111111111,1,9
3182857,0.0,0,2
3182971,0.0,0,4
3183108,0.0,0,0
3183400,0.125,2,16
3180765,0.0,0,18
3181234,0.0,0,1
3181373,0.0,0,1
3181471,0.0,0,4
3182644,0.0,0,1
3182662,0.0,0,1
3181624,0.0,0,5
3181869,0.0,0,1
3182085,0.0,0,1
3183003,0.0,0,5
3183876,0.0,0,1
3180764,0.0,0,2
3181598,0.0,0,2
3181808,0.0,0,2
3182083,0.0,0,2
3182713,0.0,0,1
3182782,0.0,0,3
3182833,0.0,0,3
3182851,0.0,0,1
3182932,0.0,0,3
3183457,0.0,0,0
3183873,0.0,0,0
3182581,0.0,0,2
3183159,0.0,0,1
3183836,0.0,0,1
3181427,0.0,0,1
3183779,0.3333333333333333,2,6
3183784,0.3333333333333333,2,6
3181011,0.0,0,0
3181045,0.0,0,0
3181121,0.0,0,0
3181154,0.0,0,0
3181186,0.0,0,0
3181798,0.0,0,0
3182303,0.0,0,3
3183031,0.0,0,1
3183598,0.0,0,0
3184283,0.0,0,0
3184299,0.0,0,2
3184571,0.0,0,7
3185320,0.0,0,14
3185721,0.0,0,7
3186237,0.09375,3,32
3186495,0.0,0,8
3184624,0.0,0,2
3184660,0.0,0,2
3184946,0.0,0,4
3185925,0.0,0,1
3183918,0.0,0,1
3184167,0.0,0,33
3186231,0.0,0,0
3184729,0.0,0,0
3185669,0.8,4,5
3186091,0.0,0,3
3184780,0.0,0,1
3184844,0.0,0,5
3184941,0.0,0,1
3184950,0.0,0,17
3184971,0.0,0,3
3185178,0.0,0,1
3185228,0.02702702702702703,1,37
3186293,0.0,0,10
3183916,0.0,0,0
3186384,0.0,0,1
3184471,0.0,0,2
3185222,0.0,0,5
3186211,0.0,0,1
3184549,0.0,0,4
3184553,0.0,0,4
3184619,0.0,0,1
3184944,0.0,0,2
3184965,0.0,0,2
3186354,0.0,0,1
3186365,0.0,0,1
3184730,0.0,0,1
3185067,0.0,0,5
3185083,0.0,0,5
3185865,0.0,0,12
3186467,0.0,0,15
3183987,0.09090909090909091,1,11
3184312,1.0,2,2
3185211,0.0,0,6
3185747,0.0,0,4
3186228,0.0,0,1
3186256,0.0,0,18
3186263,0.03125,1,32
3186266,0.03125,1,32
3186352,0.03125,1,32
3184170,0.0,0,5
3184570,0.0,0,6
3186008,0.0,0,1
3186521,0.0,0,0
3184251,0.0,0,2
3184331,0.0,0,6
3184827,0.0,0,6
3185506,0.0,0,1
3185815,0.0,0,1
3185607,0.0,0,2
3185737,0.2,1,5
3185907,0.0,0,2
3184761,0.09523809523809523,2,21
3185134,0.0,0,5
3185539,0.0,0,7
3185617,0.0,0,7
3186131,0.0,0,1
3184351,0.0,0,1
3185353,0.0,0,0
3184318,0.0,0,3
3184640,0.0,0,1
3184196,0.0,0,0
3184202,0.0,0,0
3184207,0.0,0,0
3184031,0.0,0,6
3184808,0.0,0,6
3185072,0.0,0,17
3185341,0.0,0,21
3183943,0.0,0,0
3184615,0.0,0,0
3184667,0.0,0,0
3185255,0.0,0,2
3186700,0.0,0,55
3186940,0.0,0,0
3187440,0.0,0,16
3187531,0.0,0,1
3188093,0.07317073170731707,3,41
3188296,0.0,0,6
3188443,0.0,0,4
3186591,0.0,0,0
3187319,0.0,0,2
3187513,0.0,0,4
3188424,0.0,0,2
3186613,0.0,0,12
3186745,0.0,0,6
3186929,0.0,0,14
3186934,0.0,0,0
3188369,0.0,0,11
3188840,0.0,0,1
3188873,0.0,0,15
3186856,0.0,0,4
3186880,0.0,0,0
3188231,0.0,0,2
3188311,0.6666666666666666,2,3
3188496,0.0,0,2
3188699,0.036585365853658534,3,82
3188704,0.036585365853658534,3,82
3188766,0.0,0,1
3187618,0.0,0,9
3187883,0.0,0,16
3188126,0.07142857142857142,3,42
3188244,0.0,0,1
3187457,0.0,0,1
3188108,0.0,0,1
3188488,0.0,0,6
3188595,0.0,0,5
3188613,0.0,0,5
3188120,0.0,0,3
3188398,0.0,0,2
3187260,0.0,0,2
3188564,0.0,0,1
3188855,0.0,0,7
3187972,0.0,0,13
3188754,0.0,0,0
3188435,0.0,0,0
3186710,0.0,0,2
3187137,0.0,0,13
3187522,0.08333333333333333,3,36
3188491,0.0,0,2
3188501,0.0,0,2
3188702,0.0,0,1
3186551,0.0,0,12
3186581,0.0,0,1
3186602,0.0,0,1
3186709,0.16666666666666666,1,6
3187288,0.0,0,2
3187303,0.0,0,2
3188224,0.0,0,2
3188519,0.0,0,1
3186820,0.07407407407407407,2,27
3186855,0.0,0,0
3186871,0.0,0,0
3186549,0.0,0,2
3187179,0.0,0,1
3186699,0.0,0,0
3187225,0.0,0,10
3187678,0.0,0,2
3187686,0.0,0,1
3188156,0.0,0,4
3188195,0.0,0,0
3188292,0.0,0,0
3188299,0.0,0,1
3188904,0.0,0,7
3187053,0.0,0,6
3187082,0.0,0,6
3187345,0.0,0,5
3187375,0.0,0,5
3187949,0.0,0,2
3188774,0.0,0,0
3187162,0.0,0,0
3187168,0.0,0,0
3188206,0.0,0,1
3188853,0.0,0,16
3188958,0.0,0,0
3189180,0.0,0,1
3190408,0.0,0,25
3190455,0.037037037037037035,2,54
3190552,0.0,0,1
3190785,0.0,0,3
3190802,0.0,0,3
3191536,0.03225806451612903,2,62
3191827,0.0,0,1
3189685,0.0,0,1
3189686,0.0,0,0
3189798,0.0,0,4
3190291,0.0,0,1
3189291,0.0,0,3
3189532,0.0,0,1
3190351,0.0,0,1
3190392,0.0,0,4
3189420,0.0,0,1
3190036,0.0,0,3
3191479,0.0,0,3
3189838,0.0,0,3
3189903,0.0,0,0
3190467,0.0,0,1
3190658,0.0,0,10
3189433,0.0,0,17
3189775,0.0,0,2
3189792,0.0,0,2
3190433,0.0,0,1
3190469,0.0,0,2
3190752,0.0,0,2
3190952,0.0,0,2
3191008,0.0,0,1
3191263,0.0,0,1
3191408,0.2,2,10
3189106,0.0,0,14
3190166,0.0,0,21
3191134,0.0,0,3
3191499,0.8,4,5
3189102,0.0,0,1
3189720,0.0,0,1
3189927,0.0,0,1
3190279,0.0196078431372549,1,51
3190720,0.0,0,23
3190917,0.0,0,0
3191174,0.0,0,5
3191544,0.0,0,2
3189622,0.0,0,6
3191740,0.0,0,17
3191951,0.0,0,0
3189810,0.0,0,1
3190085,0.0,0,1
3191204,0.0,0,2
3191454,0.0,0,1
3189709,0.0,0,1
3190034,0.0,0,1
3190680,0.0,0,17
3191802,0.0,0,0
3191811,0.0,0,0
3189171,0.0,0,4
3189346,0.0,0,12
3189353,0.0,0,3
3189408,0.1,3,30
3189410,0.0,0,4
3189415,0.0,0,0
3189478,0.0,0,16
3190031,0.0,0,0
3190558,0.0,0,1
3190565,0.0,0,1
3190589,0.0,0,1
3190709,0.0,0,1
3190723,0.0,0,1
3191361,0.0,0,1
3191785,0.0,0,18
3189796,0.0,0,5
3190943,0.0,0,2
3190013,0.0,0,1
3191198,0.0,0,9
3191956,0.0,0,10
3189842,0.0,0,5
3190529,0.0,0,1
3189287,0.0,0,6
3190229,0.0,0,1
3190094,0.0,0,1
3191594,0.0,0,0
3191791,0.0,0,3
3191119,0.0,0,1
3189619,0.0,0,1
3189655,0.0,0,0
3190621,0.0,0,1
3191060,0.0,0,0
3191745,0.0,0,7
3189161,0.0,0,17
3191677,0.0,0,4
3189379,0.0,0,7
3190187,0.0,0,1
3189172,0.0,0,6
3190704,0.0,0,2
3190787,0.0,0,1
3191074,0.0,0,8
3189424,0.0,0,1
3189518,0.0,0,2
3190916,0.0,0,0
3190925,0.0,0,1
3191992,0.0,0,7
3191997,0.0,0,7
3192021,0.16,4,25
3192591,0.0,0,1
3193380,0.0,0,1
3193599,0.0,0,1
3193621,0.16,4,25
3193974,1.0,1,1
3192441,0.0,0,0
3192883,0.0,0,1
3193371,0.0,0,7
3193664,0.0,0,4
3193993,0.0,0,0
3192301,0.0,0,11
3192371,0.0,0,4
